seq,ros_time_sec,wall_time_iso,source,topic,height_cm,array_ground_height_cm,point_height_cm,pair_age_sec,drop_cm
1255,1779458609.234632015,2026-05-22T22:03:29.234,point_fc,/height,1,11,1,0.005955,1.000
1256,1779458609.239838123,2026-05-22T22:03:29.239,point_fc,/height,1,11,1,0.011161,1.000
1257,1779458609.244642973,2026-05-22T22:03:29.244,array_ground,/laser_array/ground_height,11,11,1,0.004805,1.000
1258,1779458609.245408773,2026-05-22T22:03:29.245,point_fc,/height,1,11,1,0.000766,1.000
1259,1779458609.250396967,2026-05-22T22:03:29.250,point_fc,/height,1,11,1,0.005754,1.000
1260,1779458609.254490852,2026-05-22T22:03:29.254,point_fc,/height,1,11,1,0.009848,1.000
1261,1779458609.259353399,2026-05-22T22:03:29.259,point_fc,/height,1,11,1,0.014710,1.000
1262,1779458609.261512041,2026-05-22T22:03:29.261,array_ground,/laser_array/ground_height,11,11,1,0.002159,1.000
1263,1779458609.264454126,2026-05-22T22:03:29.264,point_fc,/height,1,11,1,0.002942,1.000
1264,1779458609.269583464,2026-05-22T22:03:29.269,point_fc,/height,1,11,1,0.008071,1.000
1265,1779458609.274409771,2026-05-22T22:03:29.274,point_fc,/height,1,11,1,0.012898,1.000
1266,1779458609.276579380,2026-05-22T22:03:29.276,array_ground,/laser_array/ground_height,11,11,1,0.002170,1.000
1267,1779458609.279331923,2026-05-22T22:03:29.279,point_fc,/height,1,11,1,0.002753,1.000
1268,1779458609.284183502,2026-05-22T22:03:29.284,point_fc,/height,1,11,1,0.007604,1.000
1269,1779458609.289698601,2026-05-22T22:03:29.289,point_fc,/height,1,11,1,0.013119,1.000
1270,1779458609.292052984,2026-05-22T22:03:29.292,array_ground,/laser_array/ground_height,11,11,1,0.002354,1.000
1271,1779458609.294639826,2026-05-22T22:03:29.294,point_fc,/height,1,11,1,0.002587,1.000
1272,1779458609.299360275,2026-05-22T22:03:29.299,point_fc,/height,1,11,1,0.007307,1.000
1273,1779458609.304664850,2026-05-22T22:03:29.304,point_fc,/height,1,11,1,0.012612,1.000
1274,1779458609.308444023,2026-05-22T22:03:29.308,array_ground,/laser_array/ground_height,11,11,1,0.003779,1.000
1275,1779458609.309662580,2026-05-22T22:03:29.309,point_fc,/height,1,11,1,0.001219,1.000
1276,1779458609.314442396,2026-05-22T22:03:29.314,point_fc,/height,1,11,1,0.005998,1.000
1277,1779458609.319541931,2026-05-22T22:03:29.319,point_fc,/height,1,11,1,0.011098,1.000
1278,1779458609.324502945,2026-05-22T22:03:29.324,point_fc,/height,1,11,1,0.016059,1.000
1279,1779458609.329500198,2026-05-22T22:03:29.329,point_fc,/height,1,11,1,0.021056,1.000
1280,1779458609.334611416,2026-05-22T22:03:29.334,point_fc,/height,1,11,1,0.026167,1.000
1281,1779458609.337985992,2026-05-22T22:03:29.338,array_ground,/laser_array/ground_height,11,11,1,0.003375,1.000
1282,1779458609.339287996,2026-05-22T22:03:29.339,point_fc,/height,1,11,1,0.001302,1.000
1283,1779458609.344274282,2026-05-22T22:03:29.344,point_fc,/height,1,11,1,0.006288,1.000
1284,1779458609.349414349,2026-05-22T22:03:29.349,point_fc,/height,1,11,1,0.011428,1.000
1285,1779458609.353741407,2026-05-22T22:03:29.353,array_ground,/laser_array/ground_height,11,11,1,0.004327,1.000
1286,1779458609.354294538,2026-05-22T22:03:29.354,point_fc,/height,1,11,1,0.000553,1.000
1287,1779458609.359159231,2026-05-22T22:03:29.359,point_fc,/height,1,11,1,0.005418,1.000
1288,1779458609.364027977,2026-05-22T22:03:29.364,point_fc,/height,1,11,1,0.010287,1.000
1289,1779458609.369482040,2026-05-22T22:03:29.369,point_fc,/height,1,11,1,0.015741,1.000
1290,1779458609.370637894,2026-05-22T22:03:29.370,array_ground,/laser_array/ground_height,11,11,1,0.001156,1.000
1291,1779458609.374228716,2026-05-22T22:03:29.374,point_fc,/height,1,11,1,0.003591,1.000
1292,1779458609.379313469,2026-05-22T22:03:29.379,point_fc,/height,1,11,1,0.008676,1.000
1293,1779458609.384196281,2026-05-22T22:03:29.384,point_fc,/height,1,11,1,0.013558,1.000
1294,1779458609.385654211,2026-05-22T22:03:29.385,array_ground,/laser_array/ground_height,11,11,1,0.001458,1.000
1295,1779458609.389202356,2026-05-22T22:03:29.389,point_fc,/height,1,11,1,0.003548,1.000
1296,1779458609.394298077,2026-05-22T22:03:29.394,point_fc,/height,1,11,1,0.008644,1.000
1297,1779458609.399661541,2026-05-22T22:03:29.399,point_fc,/height,1,11,1,0.014007,1.000
1298,1779458609.401926517,2026-05-22T22:03:29.402,array_ground,/laser_array/ground_height,11,11,1,0.002265,1.000
1299,1779458609.404599905,2026-05-22T22:03:29.404,point_fc,/height,1,11,1,0.002673,1.000
1300,1779458609.409519196,2026-05-22T22:03:29.409,point_fc,/height,1,11,1,0.007593,1.000
1301,1779458609.414402723,2026-05-22T22:03:29.414,point_fc,/height,1,11,1,0.012476,1.000
1302,1779458609.417637348,2026-05-22T22:03:29.417,array_ground,/laser_array/ground_height,11,11,1,0.003235,1.000
1303,1779458609.419373035,2026-05-22T22:03:29.419,point_fc,/height,1,11,1,0.001736,1.000
1304,1779458609.424217939,2026-05-22T22:03:29.424,point_fc,/height,1,11,1,0.006581,1.000
1305,1779458609.429119587,2026-05-22T22:03:29.429,point_fc,/height,1,11,1,0.011482,1.000
1306,1779458609.433543444,2026-05-22T22:03:29.433,array_ground,/laser_array/ground_height,11,11,1,0.004424,1.000
1307,1779458609.434514999,2026-05-22T22:03:29.434,point_fc,/height,1,11,1,0.000972,1.000
1308,1779458609.439215422,2026-05-22T22:03:29.439,point_fc,/height,1,11,1,0.005672,1.000
1309,1779458609.444556475,2026-05-22T22:03:29.444,point_fc,/height,1,11,1,0.011013,1.000
1310,1779458609.449116707,2026-05-22T22:03:29.449,point_fc,/height,1,11,1,0.015573,1.000
1311,1779458609.449659586,2026-05-22T22:03:29.449,array_ground,/laser_array/ground_height,11,11,1,0.000543,1.000
1312,1779458609.454368353,2026-05-22T22:03:29.454,point_fc,/height,1,11,1,0.004709,1.000
1313,1779458609.459378242,2026-05-22T22:03:29.459,point_fc,/height,1,11,1,0.009719,1.000
1314,1779458609.464687824,2026-05-22T22:03:29.464,point_fc,/height,1,11,1,0.015028,1.000
1315,1779458609.466379404,2026-05-22T22:03:29.466,array_ground,/laser_array/ground_height,11,11,1,0.001692,1.000
1316,1779458609.469587564,2026-05-22T22:03:29.469,point_fc,/height,1,11,1,0.003208,1.000
1317,1779458609.474323750,2026-05-22T22:03:29.474,point_fc,/height,2,11,2,0.007944,0.000
1318,1779458609.479241371,2026-05-22T22:03:29.479,point_fc,/height,2,11,2,0.012862,0.000
1319,1779458609.481735945,2026-05-22T22:03:29.481,array_ground,/laser_array/ground_height,11,11,2,0.002495,0.000
1320,1779458609.484179258,2026-05-22T22:03:29.484,point_fc,/height,2,11,2,0.002443,0.000
1321,1779458609.489274979,2026-05-22T22:03:29.489,point_fc,/height,2,11,2,0.007539,0.000
1322,1779458609.494333029,2026-05-22T22:03:29.494,point_fc,/height,2,11,2,0.012597,0.000
1323,1779458609.497413397,2026-05-22T22:03:29.497,array_ground,/laser_array/ground_height,11,11,2,0.003080,0.000
1324,1779458609.499221802,2026-05-22T22:03:29.499,point_fc,/height,2,11,2,0.001808,0.000
1325,1779458609.504203320,2026-05-22T22:03:29.504,point_fc,/height,2,11,2,0.006790,0.000
1326,1779458609.509250879,2026-05-22T22:03:29.509,point_fc,/height,2,11,2,0.011837,0.000
1327,1779458609.513231754,2026-05-22T22:03:29.513,array_ground,/laser_array/ground_height,11,11,2,0.003981,0.000
1328,1779458609.514332771,2026-05-22T22:03:29.514,point_fc,/height,2,11,2,0.001101,0.000
1329,1779458609.519291639,2026-05-22T22:03:29.519,point_fc,/height,2,11,2,0.006060,0.000
1330,1779458609.524061203,2026-05-22T22:03:29.524,point_fc,/height,1,11,1,0.010829,1.000
1331,1779458609.529587746,2026-05-22T22:03:29.529,array_ground,/laser_array/ground_height,11,11,1,0.005527,1.000
1332,1779458609.530292511,2026-05-22T22:03:29.530,point_fc,/height,1,11,1,0.000705,1.000
1333,1779458609.534461021,2026-05-22T22:03:29.534,point_fc,/height,1,11,1,0.004873,1.000
1334,1779458609.539101601,2026-05-22T22:03:29.539,point_fc,/height,1,11,1,0.009514,1.000
1335,1779458609.544041634,2026-05-22T22:03:29.544,point_fc,/height,1,11,1,0.014454,1.000
1336,1779458609.545156956,2026-05-22T22:03:29.545,array_ground,/laser_array/ground_height,11,11,1,0.001115,1.000
1337,1779458609.549304247,2026-05-22T22:03:29.549,point_fc,/height,1,11,1,0.004147,1.000
1338,1779458609.554170370,2026-05-22T22:03:29.554,point_fc,/height,1,11,1,0.009013,1.000
1339,1779458609.559160948,2026-05-22T22:03:29.559,point_fc,/height,1,11,1,0.014004,1.000
1340,1779458609.561056852,2026-05-22T22:03:29.561,array_ground,/laser_array/ground_height,11,11,1,0.001896,1.000
1341,1779458609.564049959,2026-05-22T22:03:29.564,point_fc,/height,1,11,1,0.002993,1.000
1342,1779458609.569744825,2026-05-22T22:03:29.569,point_fc,/height,1,11,1,0.008688,1.000
1343,1779458609.574339867,2026-05-22T22:03:29.574,point_fc,/height,1,11,1,0.013283,1.000
1344,1779458609.577186823,2026-05-22T22:03:29.577,array_ground,/laser_array/ground_height,11,11,1,0.002847,1.000
1345,1779458609.578991175,2026-05-22T22:03:29.579,point_fc,/height,1,11,1,0.001804,1.000
1346,1779458609.584164381,2026-05-22T22:03:29.584,point_fc,/height,1,11,1,0.006978,1.000
1347,1779458609.589029312,2026-05-22T22:03:29.589,point_fc,/height,1,11,1,0.011842,1.000
1348,1779458609.592921972,2026-05-22T22:03:29.592,array_ground,/laser_array/ground_height,11,11,1,0.003893,1.000
1349,1779458609.594199657,2026-05-22T22:03:29.594,point_fc,/height,1,11,1,0.001278,1.000
1350,1779458609.599181890,2026-05-22T22:03:29.599,point_fc,/height,1,11,1,0.006260,1.000
1351,1779458609.604213953,2026-05-22T22:03:29.604,point_fc,/height,1,11,1,0.011292,1.000
1352,1779458609.608893871,2026-05-22T22:03:29.608,array_ground,/laser_array/ground_height,11,11,1,0.004680,1.000
1353,1779458609.609685898,2026-05-22T22:03:29.609,point_fc,/height,1,11,1,0.000792,1.000
1354,1779458609.614082098,2026-05-22T22:03:29.614,point_fc,/height,1,11,1,0.005188,1.000
1355,1779458609.618925095,2026-05-22T22:03:29.618,point_fc,/height,1,11,1,0.010031,1.000
1356,1779458609.623813391,2026-05-22T22:03:29.623,point_fc,/height,1,11,1,0.014920,1.000
1357,1779458609.624427557,2026-05-22T22:03:29.624,array_ground,/laser_array/ground_height,11,11,1,0.000614,1.000
1358,1779458609.629239798,2026-05-22T22:03:29.629,point_fc,/height,1,11,1,0.004812,1.000
1359,1779458609.634101152,2026-05-22T22:03:29.634,point_fc,/height,1,11,1,0.009674,1.000
1360,1779458609.639066219,2026-05-22T22:03:29.639,point_fc,/height,1,11,1,0.014639,1.000
1361,1779458609.640563965,2026-05-22T22:03:29.640,array_ground,/laser_array/ground_height,11,11,1,0.001498,1.000
1362,1779458609.643989801,2026-05-22T22:03:29.644,point_fc,/height,1,11,1,0.003426,1.000
1363,1779458609.648979902,2026-05-22T22:03:29.649,point_fc,/height,1,11,1,0.008416,1.000
1364,1779458609.654092550,2026-05-22T22:03:29.654,point_fc,/height,1,11,1,0.013529,1.000
1365,1779458609.656707525,2026-05-22T22:03:29.656,array_ground,/laser_array/ground_height,11,11,1,0.002615,1.000
1366,1779458609.659043074,2026-05-22T22:03:29.659,point_fc,/height,1,11,1,0.002336,1.000
1367,1779458609.664410591,2026-05-22T22:03:29.664,point_fc,/height,1,11,1,0.007703,1.000
1368,1779458609.669275999,2026-05-22T22:03:29.669,point_fc,/height,1,11,1,0.012568,1.000
1369,1779458609.674188137,2026-05-22T22:03:29.674,point_fc,/height,1,11,1,0.017481,1.000
1370,1779458609.679064751,2026-05-22T22:03:29.679,point_fc,/height,1,11,1,0.022357,1.000
1371,1779458609.684071064,2026-05-22T22:03:29.684,point_fc,/height,1,11,1,0.027364,1.000
1372,1779458609.686939478,2026-05-22T22:03:29.686,array_ground,/laser_array/ground_height,11,11,1,0.002868,1.000
1373,1779458609.688771486,2026-05-22T22:03:29.688,point_fc,/height,1,11,1,0.001832,1.000
1374,1779458609.693780422,2026-05-22T22:03:29.693,point_fc,/height,1,11,1,0.006841,1.000
1375,1779458609.698754311,2026-05-22T22:03:29.698,point_fc,/height,1,11,1,0.011815,1.000
1376,1779458609.703089237,2026-05-22T22:03:29.703,array_ground,/laser_array/ground_height,11,11,1,0.004335,1.000
1377,1779458609.704225779,2026-05-22T22:03:29.704,point_fc,/height,1,11,1,0.001137,1.000
1378,1779458609.709165573,2026-05-22T22:03:29.709,point_fc,/height,1,11,1,0.006076,1.000
1379,1779458609.713862896,2026-05-22T22:03:29.713,point_fc,/height,1,11,1,0.010774,1.000
1380,1779458609.719235420,2026-05-22T22:03:29.719,point_fc,/height,1,11,1,0.016146,1.000
1381,1779458609.724289417,2026-05-22T22:03:29.724,point_fc,/height,1,11,1,0.021200,1.000
1382,1779458609.729432821,2026-05-22T22:03:29.729,point_fc,/height,1,11,1,0.026344,1.000
1383,1779458609.733094692,2026-05-22T22:03:29.733,array_ground,/laser_array/ground_height,11,11,1,0.003662,1.000
1384,1779458609.734322786,2026-05-22T22:03:29.734,point_fc,/height,1,11,1,0.001228,1.000
1385,1779458609.739264965,2026-05-22T22:03:29.739,point_fc,/height,1,11,1,0.006170,1.000
1386,1779458609.744313002,2026-05-22T22:03:29.744,point_fc,/height,1,11,1,0.011218,1.000
1387,1779458609.749281883,2026-05-22T22:03:29.749,array_ground,/laser_array/ground_height,11,11,1,0.004969,1.000
1388,1779458609.749889135,2026-05-22T22:03:29.749,point_fc,/height,1,11,1,0.000607,1.000
1389,1779458609.753825426,2026-05-22T22:03:29.753,point_fc,/height,1,11,1,0.004544,1.000
1390,1779458609.758703470,2026-05-22T22:03:29.758,point_fc,/height,1,11,1,0.009422,1.000
1391,1779458609.763986349,2026-05-22T22:03:29.764,point_fc,/height,1,11,1,0.014704,1.000
1392,1779458609.765003443,2026-05-22T22:03:29.765,array_ground,/laser_array/ground_height,11,11,1,0.001017,1.000
1393,1779458609.768938780,2026-05-22T22:03:29.768,point_fc,/height,1,11,1,0.003935,1.000
1394,1779458609.774014473,2026-05-22T22:03:29.774,point_fc,/height,1,11,1,0.009011,1.000
1395,1779458609.778945446,2026-05-22T22:03:29.779,point_fc,/height,1,11,1,0.013942,1.000
1396,1779458609.780906916,2026-05-22T22:03:29.780,array_ground,/laser_array/ground_height,11,11,1,0.001961,1.000
1397,1779458609.783905983,2026-05-22T22:03:29.783,point_fc,/height,1,11,1,0.002999,1.000
1398,1779458609.789421082,2026-05-22T22:03:29.789,point_fc,/height,1,11,1,0.008514,1.000
1399,1779458609.794746637,2026-05-22T22:03:29.794,point_fc,/height,1,11,1,0.013840,1.000
1400,1779458609.797415495,2026-05-22T22:03:29.797,array_ground,/laser_array/ground_height,11,11,1,0.002669,1.000
1401,1779458609.799099445,2026-05-22T22:03:29.799,point_fc,/height,1,11,1,0.001684,1.000
1402,1779458609.803934097,2026-05-22T22:03:29.804,point_fc,/height,1,11,1,0.006519,1.000
1403,1779458609.808744192,2026-05-22T22:03:29.808,point_fc,/height,1,11,1,0.011329,1.000
1404,1779458609.812892914,2026-05-22T22:03:29.812,array_ground,/laser_array/ground_height,11,11,1,0.004149,1.000
1405,1779458609.814272165,2026-05-22T22:03:29.814,point_fc,/height,1,11,1,0.001379,1.000
1406,1779458609.818714857,2026-05-22T22:03:29.818,point_fc,/height,1,11,1,0.005822,1.000
1407,1779458609.823705196,2026-05-22T22:03:29.823,point_fc,/height,1,11,1,0.010812,1.000
1408,1779458609.828506947,2026-05-22T22:03:29.828,array_ground,/laser_array/ground_height,11,11,1,0.004802,1.000
1409,1779458609.829001665,2026-05-22T22:03:29.829,point_fc,/height,1,11,1,0.000495,1.000
1410,1779458609.833908319,2026-05-22T22:03:29.833,point_fc,/height,1,11,1,0.005401,1.000
1411,1779458609.839073896,2026-05-22T22:03:29.839,point_fc,/height,1,11,1,0.010567,1.000
1412,1779458609.843854666,2026-05-22T22:03:29.843,point_fc,/height,1,11,1,0.015348,1.000
1413,1779458609.844343662,2026-05-22T22:03:29.844,array_ground,/laser_array/ground_height,11,11,1,0.000489,1.000
1414,1779458609.848740101,2026-05-22T22:03:29.848,point_fc,/height,1,11,1,0.004396,1.000
1415,1779458609.853724718,2026-05-22T22:03:29.853,point_fc,/height,1,11,1,0.009381,1.000
1416,1779458609.859172344,2026-05-22T22:03:29.859,point_fc,/height,1,11,1,0.014829,1.000
1417,1779458609.861440182,2026-05-22T22:03:29.861,array_ground,/laser_array/ground_height,11,11,1,0.002268,1.000
1418,1779458609.864099026,2026-05-22T22:03:29.864,point_fc,/height,1,11,1,0.002659,1.000
1419,1779458609.868986845,2026-05-22T22:03:29.869,point_fc,/height,1,11,1,0.007547,1.000
1420,1779458609.874189138,2026-05-22T22:03:29.874,point_fc,/height,1,11,1,0.012749,1.000
1421,1779458609.876751661,2026-05-22T22:03:29.876,array_ground,/laser_array/ground_height,11,11,1,0.002563,1.000
1422,1779458609.878796339,2026-05-22T22:03:29.878,point_fc,/height,1,11,1,0.002045,1.000
1423,1779458609.884133101,2026-05-22T22:03:29.884,point_fc,/height,1,11,1,0.007381,1.000
1424,1779458609.889017582,2026-05-22T22:03:29.889,point_fc,/height,1,11,1,0.012266,1.000
1425,1779458609.892114639,2026-05-22T22:03:29.892,array_ground,/laser_array/ground_height,11,11,1,0.003097,1.000
1426,1779458609.893758297,2026-05-22T22:03:29.893,point_fc,/height,1,11,1,0.001644,1.000
1427,1779458609.898946762,2026-05-22T22:03:29.899,point_fc,/height,1,11,1,0.006832,1.000
1428,1779458609.904136181,2026-05-22T22:03:29.904,point_fc,/height,1,11,1,0.012022,1.000
1429,1779458609.908519030,2026-05-22T22:03:29.908,array_ground,/laser_array/ground_height,11,11,1,0.004383,1.000
1430,1779458609.909701347,2026-05-22T22:03:29.909,point_fc,/height,1,11,1,0.001182,1.000
1431,1779458609.914166212,2026-05-22T22:03:29.914,point_fc,/height,1,11,1,0.005647,1.000
1432,1779458609.918802500,2026-05-22T22:03:29.918,point_fc,/height,1,11,1,0.010283,1.000
1433,1779458609.923969030,2026-05-22T22:03:29.924,point_fc,/height,1,11,1,0.015450,1.000
1434,1779458609.925106525,2026-05-22T22:03:29.925,array_ground,/laser_array/ground_height,11,11,1,0.001137,1.000
1435,1779458609.929220438,2026-05-22T22:03:29.929,point_fc,/height,1,11,1,0.004114,1.000
1436,1779458609.933770657,2026-05-22T22:03:29.933,point_fc,/height,1,11,1,0.008664,1.000
1437,1779458609.938777924,2026-05-22T22:03:29.938,point_fc,/height,1,11,1,0.013671,1.000
1438,1779458609.940346003,2026-05-22T22:03:29.940,array_ground,/laser_array/ground_height,12,12,1,0.001568,2.000
1439,1779458609.943985701,2026-05-22T22:03:29.944,point_fc,/height,1,12,1,0.003640,2.000
1440,1779458609.949054003,2026-05-22T22:03:29.949,point_fc,/height,1,12,1,0.008708,2.000
1441,1779458609.954131603,2026-05-22T22:03:29.954,point_fc,/height,1,12,1,0.013786,2.000
1442,1779458609.956432581,2026-05-22T22:03:29.956,array_ground,/laser_array/ground_height,11,11,1,0.002301,1.000
1443,1779458609.958857298,2026-05-22T22:03:29.958,point_fc,/height,1,11,1,0.002425,1.000
1444,1779458609.963837147,2026-05-22T22:03:29.963,point_fc,/height,1,11,1,0.007405,1.000
1445,1779458609.968702793,2026-05-22T22:03:29.968,point_fc,/height,1,11,1,0.012270,1.000
1446,1779458609.971811056,2026-05-22T22:03:29.971,array_ground,/laser_array/ground_height,11,11,1,0.003108,1.000
1447,1779458609.973614454,2026-05-22T22:03:29.973,point_fc,/height,1,11,1,0.001803,1.000
1448,1779458609.978869438,2026-05-22T22:03:29.978,point_fc,/height,1,11,1,0.007058,1.000
1449,1779458609.983873606,2026-05-22T22:03:29.983,point_fc,/height,1,11,1,0.012063,1.000
1450,1779458609.988745928,2026-05-22T22:03:29.988,point_fc,/height,1,11,1,0.016935,1.000
1451,1779458609.993963003,2026-05-22T22:03:29.994,point_fc,/height,1,11,1,0.022152,1.000
1452,1779458609.999040842,2026-05-22T22:03:29.999,point_fc,/height,1,11,1,0.027230,1.000
1453,1779458610.002199650,2026-05-22T22:03:30.002,array_ground,/laser_array/ground_height,11,11,1,0.003159,1.000
1454,1779458610.004218102,2026-05-22T22:03:30.004,point_fc,/height,1,11,1,0.002018,1.000
1455,1779458610.008913517,2026-05-22T22:03:30.008,point_fc,/height,1,11,1,0.006714,1.000
1456,1779458610.013698816,2026-05-22T22:03:30.013,point_fc,/height,1,11,1,0.011499,1.000
1457,1779458610.017823219,2026-05-22T22:03:30.017,array_ground,/laser_array/ground_height,11,11,1,0.004124,1.000
1458,1779458610.018509150,2026-05-22T22:03:30.018,point_fc,/height,1,11,1,0.000686,1.000
1459,1779458610.023773670,2026-05-22T22:03:30.023,point_fc,/height,1,11,1,0.005950,1.000
1460,1779458610.028644800,2026-05-22T22:03:30.028,point_fc,/height,1,11,1,0.010822,1.000
1461,1779458610.033577681,2026-05-22T22:03:30.033,point_fc,/height,1,11,1,0.015754,1.000
1462,1779458610.034678936,2026-05-22T22:03:30.034,array_ground,/laser_array/ground_height,11,11,1,0.001101,1.000
1463,1779458610.038647413,2026-05-22T22:03:30.038,point_fc,/height,1,11,1,0.003968,1.000
1464,1779458610.043868065,2026-05-22T22:03:30.043,point_fc,/height,1,11,1,0.009189,1.000
1465,1779458610.048688889,2026-05-22T22:03:30.048,point_fc,/height,1,11,1,0.014010,1.000
1466,1779458610.049924612,2026-05-22T22:03:30.049,array_ground,/laser_array/ground_height,12,12,1,0.001236,2.000
1467,1779458610.053662062,2026-05-22T22:03:30.053,point_fc,/height,1,12,1,0.003737,2.000
1468,1779458610.058705807,2026-05-22T22:03:30.058,point_fc,/height,1,12,1,0.008781,2.000
1469,1779458610.064240694,2026-05-22T22:03:30.064,point_fc,/height,1,12,1,0.014316,2.000
1470,1779458610.066231489,2026-05-22T22:03:30.066,array_ground,/laser_array/ground_height,11,11,1,0.001991,1.000
1471,1779458610.068740368,2026-05-22T22:03:30.068,point_fc,/height,1,11,1,0.002509,1.000
1472,1779458610.073999643,2026-05-22T22:03:30.074,point_fc,/height,1,11,1,0.007768,1.000
1473,1779458610.079422712,2026-05-22T22:03:30.079,point_fc,/height,1,11,1,0.013191,1.000
1474,1779458610.082016468,2026-05-22T22:03:30.082,array_ground,/laser_array/ground_height,12,12,1,0.002594,2.000
1475,1779458610.083611488,2026-05-22T22:03:30.083,point_fc,/height,1,12,1,0.001595,2.000
1476,1779458610.088797808,2026-05-22T22:03:30.088,point_fc,/height,1,12,1,0.006781,2.000
1477,1779458610.093655348,2026-05-22T22:03:30.093,point_fc,/height,2,12,2,0.011639,1.000
1478,1779458610.097715616,2026-05-22T22:03:30.097,array_ground,/laser_array/ground_height,12,12,2,0.004060,1.000
1479,1779458610.098875761,2026-05-22T22:03:30.098,point_fc,/height,2,12,2,0.001160,1.000
1480,1779458610.103678703,2026-05-22T22:03:30.103,point_fc,/height,2,12,2,0.005963,1.000
1481,1779458610.108651876,2026-05-22T22:03:30.108,point_fc,/height,2,12,2,0.010936,1.000
1482,1779458610.113584280,2026-05-22T22:03:30.113,array_ground,/laser_array/ground_height,11,11,2,0.004932,0.000
1483,1779458610.114057302,2026-05-22T22:03:30.114,point_fc,/height,2,11,2,0.000473,0.000
1484,1779458610.118626833,2026-05-22T22:03:30.118,point_fc,/height,2,11,2,0.005043,0.000
1485,1779458610.123535156,2026-05-22T22:03:30.123,point_fc,/height,2,11,2,0.009951,0.000
1486,1779458610.129171610,2026-05-22T22:03:30.129,point_fc,/height,2,11,2,0.015587,0.000
1487,1779458610.130879164,2026-05-22T22:03:30.130,array_ground,/laser_array/ground_height,11,11,2,0.001708,0.000
1488,1779458610.133861065,2026-05-22T22:03:30.133,point_fc,/height,2,11,2,0.002982,0.000
1489,1779458610.139065027,2026-05-22T22:03:30.139,point_fc,/height,2,11,2,0.008186,0.000
1490,1779458610.143875122,2026-05-22T22:03:30.143,point_fc,/height,2,11,2,0.012996,0.000
1491,1779458610.145670414,2026-05-22T22:03:30.145,array_ground,/laser_array/ground_height,11,11,2,0.001795,0.000
1492,1779458610.148607969,2026-05-22T22:03:30.148,point_fc,/height,2,11,2,0.002938,0.000
1493,1779458610.153576136,2026-05-22T22:03:30.153,point_fc,/height,2,11,2,0.007906,0.000
1494,1779458610.159031153,2026-05-22T22:03:30.159,point_fc,/height,2,11,2,0.013361,0.000
1495,1779458610.161487818,2026-05-22T22:03:30.161,array_ground,/laser_array/ground_height,12,12,2,0.002457,1.000
1496,1779458610.163565636,2026-05-22T22:03:30.163,point_fc,/height,2,12,2,0.002078,1.000
1497,1779458610.168909550,2026-05-22T22:03:30.169,point_fc,/height,2,12,2,0.007422,1.000
1498,1779458610.173944235,2026-05-22T22:03:30.174,point_fc,/height,2,12,2,0.012456,1.000
1499,1779458610.177418709,2026-05-22T22:03:30.177,array_ground,/laser_array/ground_height,12,12,2,0.003474,1.000
1500,1779458610.178731441,2026-05-22T22:03:30.178,point_fc,/height,2,12,2,0.001313,1.000
1501,1779458610.183966637,2026-05-22T22:03:30.184,point_fc,/height,2,12,2,0.006548,1.000
1502,1779458610.188710690,2026-05-22T22:03:30.188,point_fc,/height,2,12,2,0.011292,1.000
1503,1779458610.193249464,2026-05-22T22:03:30.193,array_ground,/laser_array/ground_height,12,12,2,0.004539,1.000
1504,1779458610.194478750,2026-05-22T22:03:30.194,point_fc,/height,2,12,2,0.001229,1.000
1505,1779458610.198752403,2026-05-22T22:03:30.198,point_fc,/height,2,12,2,0.005503,1.000
1506,1779458610.203771114,2026-05-22T22:03:30.203,point_fc,/height,2,12,2,0.010522,1.000
1507,1779458610.208880901,2026-05-22T22:03:30.208,point_fc,/height,2,12,2,0.015631,1.000
1508,1779458610.210211754,2026-05-22T22:03:30.210,array_ground,/laser_array/ground_height,12,12,2,0.001331,1.000
1509,1779458610.213788986,2026-05-22T22:03:30.213,point_fc,/height,2,12,2,0.003577,1.000
1510,1779458610.218520641,2026-05-22T22:03:30.218,point_fc,/height,2,12,2,0.008309,1.000
1511,1779458610.223450661,2026-05-22T22:03:30.223,point_fc,/height,2,12,2,0.013239,1.000
1512,1779458610.224961042,2026-05-22T22:03:30.225,array_ground,/laser_array/ground_height,12,12,2,0.001510,1.000
1513,1779458610.228671312,2026-05-22T22:03:30.228,point_fc,/height,2,12,2,0.003710,1.000
1514,1779458610.233700275,2026-05-22T22:03:30.233,point_fc,/height,2,12,2,0.008739,1.000
1515,1779458610.238744736,2026-05-22T22:03:30.238,point_fc,/height,2,12,2,0.013784,1.000
1516,1779458610.241156101,2026-05-22T22:03:30.241,array_ground,/laser_array/ground_height,12,12,2,0.002411,1.000
1517,1779458610.243332624,2026-05-22T22:03:30.243,point_fc,/height,2,12,2,0.002177,1.000
1518,1779458610.248388529,2026-05-22T22:03:30.248,point_fc,/height,2,12,2,0.007232,1.000
1519,1779458610.253423452,2026-05-22T22:03:30.253,point_fc,/height,2,12,2,0.012267,1.000
1520,1779458610.256860256,2026-05-22T22:03:30.256,array_ground,/laser_array/ground_height,12,12,2,0.003437,1.000
1521,1779458610.258347988,2026-05-22T22:03:30.258,point_fc,/height,2,12,2,0.001488,1.000
1522,1779458610.263471603,2026-05-22T22:03:30.263,point_fc,/height,2,12,2,0.006611,1.000
1523,1779458610.268475294,2026-05-22T22:03:30.268,point_fc,/height,2,12,2,0.011615,1.000
