t_rel_s,ts_ns,value
21.362,1779427897194482613,1
21.367,1779427897199717381,1
21.372,1779427897204513489,1
21.377,1779427897209588135,1
21.382,1779427897214657239,1
21.388,1779427897219791967,1
21.392,1779427897224631241,1
21.398,1779427897229796011,1
21.402,1779427897234560618,1
21.407,1779427897239596473,1
21.413,1779427897244809367,1
21.417,1779427897249578058,1
21.422,1779427897254568997,1
21.427,1779427897259599601,1
21.432,1779427897264591123,1
21.437,1779427897269597520,1
21.442,1779427897274563083,1
21.447,1779427897279519022,1
21.453,1779427897284883581,1
21.457,1779427897289621648,1
21.462,1779427897294477838,1
21.467,1779427897299692190,1
21.472,1779427897304562672,1
21.477,1779427897309499361,1
21.482,1779427897314477174,1
21.487,1779427897319408614,1
21.492,1779427897324438927,1
21.497,1779427897329428698,1
21.502,1779427897334365096,1
21.507,1779427897339498949,1
21.512,1779427897344619678,1
21.517,1779427897349531284,1
21.522,1779427897354577055,1
21.527,1779427897359414453,1
21.532,1779427897364526140,1
21.537,1779427897369428122,1
21.542,1779427897374454643,1
21.547,1779427897379417457,1
21.552,1779427897384425603,1
21.557,1779427897389605248,1
21.562,1779427897394294023,1
21.567,1779427897399463459,1
21.572,1779427897404482689,1
21.577,1779427897409439211,1
21.582,1779427897414423442,1
21.587,1779427897419703418,1
21.592,1779427897424259779,1
21.597,1779427897429386340,1
21.602,1779427897434335571,1
21.607,1779427897439384550,1
21.612,1779427897444510529,1
21.617,1779427897449612883,1
21.622,1779427897454405782,1
21.627,1779427897459436386,1
21.632,1779427897464356159,1
21.637,1779427897469334264,1
21.642,1779427897474227496,1
21.647,1779427897479385557,1
21.653,1779427897485445149,1
21.657,1779427897489344101,1
21.662,1779427897494285165,1
21.667,1779427897499406185,1
21.672,1779427897504275500,1
21.677,1779427897509231439,1
21.682,1779427897514174545,1
21.687,1779427897519290315,1
21.692,1779427897524298461,1
21.697,1779427897529363191,1
21.702,1779427897534291130,1
21.707,1779427897539360526,1
21.712,1779427897544352339,1
21.717,1779427897549310320,1
21.722,1779427897554137343,1
21.727,1779427897559326613,1
21.732,1779427897564603089,1
21.737,1779427897569234991,1
21.742,1779427897574155055,1
21.747,1779427897579260909,1
21.752,1779427897584248639,1
21.757,1779427897589297326,1
21.762,1779427897594304890,1
21.767,1779427897599261412,1
21.772,1779427897604208309,1
21.777,1779427897609374245,1
21.782,1779427897614079937,1
21.787,1779427897619258415,1
21.792,1779427897624168855,1
21.797,1779427897629269458,1
21.802,1779427897634057108,1
21.807,1779427897639134378,1
21.812,1779427897644051818,1
21.817,1779427897649248670,1
21.822,1779427897654240192,1
21.827,1779427897659349254,1
21.832,1779427897664173070,1
21.837,1779427897669198424,1
21.842,1779427897674054906,1
21.847,1779427897679187009,1
21.852,1779427897684704400,1
21.857,1779427897689242969,1
21.862,1779427897694027410,1
21.867,1779427897699196554,1
21.872,1779427897704183993,1
21.877,1779427897709090932,1
21.882,1779427897714017121,1
21.887,1779427897719083601,1
21.892,1779427897724024956,1
21.897,1779427897729150060,1
21.902,1779427897734187956,1
21.907,1779427897739213311,1
21.912,1779427897744171291,1
21.917,1779427897749124022,1
21.922,1779427897754202459,1
21.927,1779427897759162481,1
21.932,1779427897764068546,1
21.937,1779427897769268607,1
21.942,1779427897774006090,1
21.947,1779427897779039319,1
21.952,1779427897783900468,1
21.957,1779427897788919406,1
21.962,1779427897793984427,1
21.967,1779427897798980615,1
21.972,1779427897803964554,1
21.977,1779427897809128740,1
21.982,1779427897814001263,1
21.987,1779427897819107409,1
21.992,1779427897824425010,1
21.997,1779427897829136827,1
22.002,1779427897834743174,1
22.007,1779427897838993872,1
22.012,1779427897843978977,1
22.017,1779427897849058581,1
22.022,1779427897853955312,1
22.027,1779427897859253372,1
22.032,1779427897864187144,1
22.037,1779427897868946794,1
22.042,1779427897874013273,1
22.047,1779427897879095794,1
22.053,1779427897884762807,1
22.057,1779427897889023130,1
22.062,1779427897894083776,1
22.067,1779427897898877258,1
22.072,1779427897904107652,1
22.077,1779427897908790594,1
22.082,1779427897913808074,1
22.087,1779427897918809804,1
22.092,1779427897923945699,1
22.097,1779427897929095885,1
22.102,1779427897933961117,1
22.107,1779427897939345509,1
22.112,1779427897944099325,1
22.117,1779427897948899516,1
22.122,1779427897953903579,1
22.127,1779427897958838810,1
22.132,1779427897963991330,1
22.137,1779427897968878436,1
22.142,1779427897973800542,1
22.146,1779427897978598108,1
22.151,1779427897983740128,1
22.156,1779427897988756733,1
22.162,1779427897993906919,1
22.166,1779427897998699235,1
22.172,1779427898003992045,1
22.177,1779427898008852318,1
22.182,1779427898013978005,1
22.187,1779427898019136650,1
22.192,1779427898023788967,1
22.197,1779427898028819864,1
22.202,1779427898034061341,1
22.207,1779427898038960989,1
22.212,1779427898043815137,1
22.217,1779427898048911949,1
22.222,1779427898053785931,1
22.227,1779427898059052782,1
22.232,1779427898063883890,1
22.237,1779427898068791412,1
22.242,1779427898073791392,1
22.247,1779427898078938371,1
22.252,1779427898083945350,1
22.256,1779427898088752249,1
22.262,1779427898093892519,1
22.267,1779427898098847000,1
22.272,1779427898103889854,1
22.277,1779427898108797669,1
22.281,1779427898113652109,1
22.286,1779427898118577423,1
22.292,1779427898123780692,1
22.297,1779427898128842797,1
22.301,1779427898133725236,1
22.306,1779427898138684092,1
22.312,1779427898143808029,1
22.317,1779427898148943049,1
22.321,1779427898153671490,1
22.327,1779427898158842968,1
22.331,1779427898163756908,1
22.336,1779427898168679889,1
22.341,1779427898173516246,1
22.346,1779427898178627933,1
22.351,1779427898183600496,1
22.356,1779427898188735808,1
22.361,1779427898193642164,1
22.366,1779427898198646519,1
22.371,1779427898203681207,1
22.377,1779427898208823810,1
22.381,1779427898213684375,1
22.387,1779427898218993226,1
22.392,1779427898223887041,1
22.396,1779427898228672357,1
22.401,1779427898233548964,1
22.406,1779427898238543402,1
22.411,1779427898243572840,1
22.416,1779427898248507779,1
22.421,1779427898253471301,1
22.426,1779427898258463698,1
22.431,1779427898263489928,1
22.436,1779427898268705738,1
22.441,1779427898273581178,1
22.446,1779427898278640657,1
22.451,1779427898283608554,1
22.456,1779427898288546410,1
22.461,1779427898293708555,1
22.466,1779427898298518662,1
22.471,1779427898303430560,1
22.476,1779427898308548955,1
22.481,1779427898313419728,1
22.486,1779427898318631456,1
22.491,1779427898323520312,1
22.497,1779427898328806997,1
22.501,1779427898333532230,1
22.506,1779427898338400087,1
22.511,1779427898343572148,1
22.516,1779427898348584086,1
22.521,1779427898353422485,1
22.526,1779427898358574130,1
22.531,1779427898363478736,1
22.536,1779427898368537340,1
22.541,1779427898373465571,1
22.546,1779427898378526217,1
22.551,1779427898383545739,1
22.556,1779427898388365762,1
22.561,1779427898393467241,1
22.566,1779427898398704052,1
22.571,1779427898403646282,1
22.576,1779427898408557305,1
22.581,1779427898413462203,1
22.586,1779427898418760263,1
22.591,1779427898423589036,1
22.596,1779427898428613641,1
22.601,1779427898433314666,1
22.606,1779427898438327896,1
22.611,1779427898443483624,1
22.616,1779427898448465229,1
22.621,1779427898453469584,1
22.626,1779427898458578646,1
22.631,1779427898463515627,1
22.636,1779427898468475941,1
22.641,1779427898473386672,1
22.646,1779427898478342319,1
22.651,1779427898483416090,1
22.656,1779427898488528360,1
22.661,1779427898493459508,1
22.666,1779427898498298781,1
22.671,1779427898503402594,1
22.676,1779427898508310991,1
22.681,1779427898513331388,1
22.686,1779427898518361992,1
22.691,1779427898523358472,1
22.696,1779427898528395202,1
22.701,1779427898533386432,1
22.706,1779427898538356954,1
22.711,1779427898543462224,1
22.716,1779427898548282248,1
22.721,1779427898553296520,1
22.726,1779427898558486956,1
22.731,1779427898563465936,1
22.736,1779427898568262335,1
22.741,1779427898573201066,1
22.746,1779427898578224962,1
22.751,1779427898583359107,1
22.756,1779427898588569376,1
22.761,1779427898593267485,1
22.766,1779427898598339214,1
22.771,1779427898603346777,1
22.776,1779427898608252842,1
22.781,1779427898613305613,1
22.787,1779427898618776629,1
22.791,1779427898623317531,1
22.796,1779427898628493384,1
22.801,1779427898633249534,1
22.806,1779427898638103682,1
22.811,1779427898643277202,1
22.816,1779427898648128142,1
22.821,1779427898653119372,1
22.826,1779427898658197226,1
22.831,1779427898663264872,1
22.836,1779427898668250269,1
22.841,1779427898673290790,1
22.846,1779427898678309436,1
22.851,1779427898683289875,1
22.856,1779427898688146065,1
22.861,1779427898693074296,1
22.866,1779427898698218357,1
22.871,1779427898703236420,1
22.876,1779427898708183901,1
22.881,1779427898713155590,1
22.886,1779427898718015571,1
22.891,1779427898723413963,1
22.896,1779427898728521275,1
22.901,1779427898733241550,1
22.906,1779427898738186406,1
22.911,1779427898743084887,1
22.916,1779427898748267157,1
22.921,1779427898753200346,1
22.926,1779427898758124785,1
22.931,1779427898763302096,1
22.936,1779427898768103454,1
22.941,1779427898773011852,1
22.946,1779427898778104289,1
22.951,1779427898783088519,1
22.956,1779427898788207497,1
22.961,1779427898793095770,1
22.966,1779427898798117334,1
22.971,1779427898803301061,1
22.976,1779427898808077627,1
22.981,1779427898813119315,1
22.986,1779427898818239752,1
22.991,1779427898823288731,1
22.996,1779427898828184879,1
23.001,1779427898833102610,1
23.006,1779427898837985050,1
23.011,1779427898843104320,1
23.016,1779427898847924053,1
23.021,1779427898852914699,1
23.026,1779427898857981762,1
23.031,1779427898862979992,1
23.036,1779427898867985513,1
23.041,1779427898873148825,1
23.046,1779427898878158430,1
23.051,1779427898883206826,1
23.056,1779427898888028600,1
23.061,1779427898893016621,1
23.066,1779427898897946894,1
23.071,1779427898903005498,1
23.076,1779427898908031436,1
23.081,1779427898912923793,1
23.086,1779427898918117145,1
23.091,1779427898922879420,1
23.096,1779427898927984398,1
23.101,1779427898932892505,1
23.106,1779427898937775528,1
23.111,1779427898943080004,1
23.116,1779427898948040318,1
23.121,1779427898953019298,1
23.126,1779427898958014320,1
23.131,1779427898963014008,1
23.136,1779427898967846282,1
23.141,1779427898972945719,1
23.146,1779427898977882700,1
23.151,1779427898983043386,1
23.156,1779427898988053866,1
23.161,1779427898992915598,1
23.166,1779427898997817870,1
23.171,1779427899002887850,1
23.176,1779427899007885496,1
23.181,1779427899012930101,1
23.187,1779427899018985318,1
23.191,1779427899023204516,1
23.196,1779427899028102997,1
23.201,1779427899032859147,1
23.206,1779427899037855335,1
23.211,1779427899042825565,1
23.216,1779427899047813879,1
23.221,1779427899052978357,1
23.226,1779427899057766881,1
23.231,1779427899063073691,1
23.236,1779427899067896339,1
23.241,1779427899072893694,1
23.246,1779427899077950549,1
23.251,1779427899082990487,1
23.256,1779427899088039174,1
23.261,1779427899092878448,1
23.266,1779427899097883386,1
23.271,1779427899102916032,1
23.276,1779427899107998261,1
23.280,1779427899112746536,1
23.286,1779427899117899931,1
23.291,1779427899123131783,1
23.295,1779427899127702143,1
23.300,1779427899132653124,1
23.306,1779427899137838310,1
23.311,1779427899143087079,1
23.316,1779427899147834478,1
23.320,1779427899152728876,1
23.326,1779427899157794772,1
23.330,1779427899162706087,1
23.335,1779427899167743983,1
23.340,1779427899172622923,1
23.345,1779427899177724693,1
23.351,1779427899183049586,1
23.356,1779427899187984817,1
23.361,1779427899192808924,1
23.366,1779427899198002276,1
23.371,1779427899202780592,1
23.375,1779427899207689865,1
23.380,1779427899212673512,1
23.386,1779427899217928406,1
23.391,1779427899223109508,1
23.396,1779427899227800325,1
23.400,1779427899232598475,1
23.405,1779427899237694995,1
23.411,1779427899242795016,1
23.416,1779427899247842245,1
23.421,1779427899252873141,1
23.426,1779427899257941079,1
23.431,1779427899262779769,1
23.436,1779427899267790249,1
23.440,1779427899272666272,1
23.445,1779427899277715543,1
23.450,1779427899282657774,1
23.455,1779427899287738836,1
23.460,1779427899292620984,1
23.465,1779427899297575465,1
23.470,1779427899302552987,1
23.475,1779427899307607799,1
23.481,1779427899312773152,1
23.485,1779427899317524635,1
23.490,1779427899322686488,1
23.495,1779427899327624636,1
23.500,1779427899332622283,1
23.505,1779427899337557513,1
23.510,1779427899342623118,1
23.516,1779427899347911844,1
23.520,1779427899352738284,1
23.525,1779427899357542850,1
23.530,1779427899362677870,1
23.535,1779427899367605518,1
23.540,1779427899372521499,1
23.545,1779427899377434563,1
23.550,1779427899382488501,1
23.555,1779427899387479148,1
23.560,1779427899392512961,1
23.565,1779427899397570107,1
23.570,1779427899402505629,1
23.575,1779427899407669232,1
23.580,1779427899412506172,1
23.586,1779427899417792274,1
23.590,1779427899422713505,1
23.595,1779427899427524487,1
23.600,1779427899432660090,1
23.605,1779427899437538739,1
23.610,1779427899442675800,1
23.615,1779427899447308868,1
23.620,1779427899452441263,1
23.625,1779427899457534867,1
23.630,1779427899462440931,1
23.635,1779427899467484661,1
23.640,1779427899472455183,1
23.645,1779427899477516120,1
23.650,1779427899482519892,1
23.655,1779427899487595996,1
23.660,1779427899492341938,1
23.665,1779427899497443125,1
23.670,1779427899502490062,1
23.675,1779427899507390877,1
23.680,1779427899512433148,1
23.685,1779427899517365754,1
23.690,1779427899522480358,1
23.695,1779427899527408880,1
23.700,1779427899532575108,1
23.705,1779427899537440923,1
23.710,1779427899542433611,1
23.715,1779427899547374676,1
23.720,1779427899552388072,1
23.725,1779427899557417802,1
23.730,1779427899562526280,1
23.735,1779427899567327346,1
23.740,1779427899572342784,1
23.745,1779427899577389430,1
23.750,1779427899582482159,1
23.755,1779427899587509556,1
23.760,1779427899592540160,1
23.765,1779427899597459058,1
23.770,1779427899602473913,1
23.775,1779427899607392519,1
23.780,1779427899612484956,1
23.785,1779427899617549685,1
23.790,1779427899622428333,1
23.795,1779427899627576186,1
23.800,1779427899632329711,1
23.805,1779427899637326191,1
23.810,1779427899642239839,1
23.815,1779427899647560648,1
23.820,1779427899652513962,1
23.825,1779427899657344194,1
23.830,1779427899662142635,1
23.835,1779427899667246447,1
23.840,1779427899672581840,1
23.845,1779427899677218116,1
23.850,1779427899682494301,1
23.855,1779427899687313450,1
23.860,1779427899692397428,1
23.865,1779427899697253035,1
23.870,1779427899702383097,1
23.875,1779427899707218287,1
23.880,1779427899712097810,1
23.885,1779427899717573785,1
23.890,1779427899722544890,1
23.896,1779427899728056155,1
23.900,1779427899732183771,1
23.905,1779427899737509247,1
23.910,1779427899742226022,1
23.915,1779427899747341792,1
23.923,1779427899755468109,1
23.926,1779427899757857704,1
23.930,1779427899762629896,1
23.935,1779427899767409378,1
23.940,1779427899772670105,1
23.945,1779427899777192924,1
23.950,1779427899782509359,1
23.955,1779427899787309841,1
23.960,1779427899792501444,1
23.965,1779427899797300468,1
23.970,1779427899802607569,1
23.975,1779427899807120763,1
23.980,1779427899812393740,1
23.985,1779427899817187514,1
23.990,1779427899822303576,1
23.995,1779427899827183099,1
24.000,1779427899832187163,1
24.005,1779427899837238184,1
24.010,1779427899842265288,1
24.015,1779427899847051771,1
24.020,1779427899852377247,1
24.025,1779427899857079439,1
24.030,1779427899862133668,1
24.035,1779427899867273355,1
24.040,1779427899872560040,1
24.045,1779427899877691268,1
24.051,1779427899882901829,1
24.057,1779427899889000795,1
24.061,1779427899893147952,1
24.065,1779427899897108154,1
24.070,1779427899901896678,1
24.075,1779427899907074864,1
24.080,1779427899912081844,1
24.085,1779427899917098740,1
24.090,1779427899922215386,1
24.095,1779427899927230532,1
24.100,1779427899932210387,1
24.105,1779427899937162243,1
24.110,1779427899942280930,1
24.115,1779427899947137995,1
24.120,1779427899952363139,1
24.125,1779427899956952749,1
24.130,1779427899962062977,1
24.135,1779427899967056249,1
24.140,1779427899971887356,1
24.145,1779427899977316373,1
24.150,1779427899982494850,1
24.155,1779427899987426581,1
24.160,1779427899992096107,1
24.165,1779427899996922839,1
24.170,1779427900001851070,1
24.175,1779427900006854258,1
24.180,1779427900012131610,1
24.185,1779427900016979925,1
24.190,1779427900022277401,1
24.195,1779427900026933802,1
24.201,1779427900032844938,1
24.205,1779427900036954762,1
24.210,1779427900042063241,1
24.215,1779427900046979513,1
24.220,1779427900052009243,1
24.225,1779427900056888766,1
24.230,1779427900061842372,1
24.235,1779427900066816102,1
24.240,1779427900071882290,1
24.245,1779427900077193766,1
24.250,1779427900082151746,1
24.255,1779427900086920729,1
24.260,1779427900092134790,1
24.265,1779427900096930314,1
24.270,1779427900101946627,1
24.275,1779427900106796109,1
24.280,1779427900111794047,1
24.285,1779427900116967859,1
24.290,1779427900122558165,1
24.295,1779427900126913278,1
24.300,1779427900132008923,1
24.305,1779427900136942695,1
24.310,1779427900142096674,1
24.315,1779427900146896281,1
24.320,1779427900152056092,1
24.325,1779427900156820992,1
24.330,1779427900162005303,1
24.335,1779427900166971158,1
24.340,1779427900171825890,1
24.345,1779427900176781537,1
24.350,1779427900181864641,1
24.355,1779427900186879205,1
24.360,1779427900192001683,1
24.365,1779427900196895789,1
24.370,1779427900201956144,1
24.374,1779427900206696543,1
24.379,1779427900211728898,1
24.384,1779427900216705253,1
24.390,1779427900222108895,1
24.395,1779427900227346872,1
24.400,1779427900231832942,1
24.405,1779427900236797631,1
24.409,1779427900241651196,1
24.414,1779427900246708925,1
24.420,1779427900251863778,1
24.425,1779427900256944840,1
24.430,1779427900262013945,1
24.435,1779427900266933134,1
24.440,1779427900271938655,1
24.444,1779427900276693638,1
24.449,1779427900281653369,1
24.455,1779427900286794222,1
24.460,1779427900292032199,1
24.465,1779427900296845515,1
24.470,1779427900301846370,1
24.474,1779427900306730851,1
24.480,1779427900311788872,1
24.484,1779427900316622604,1
24.489,1779427900321729041,1
24.494,1779427900326755563,1
24.499,1779427900331719376,1
24.504,1779427900336618733,1
24.509,1779427900341593046,1
24.515,1779427900346877398,1
24.520,1779427900352663410,1
24.525,1779427900356880566,1
24.529,1779427900361695923,1
24.535,1779427900366842318,1
24.540,1779427900371824215,1
24.545,1779427900376788321,1
24.550,1779427900381814550,1
24.554,1779427900386710407,1
24.559,1779427900391587888,1
24.564,1779427900396547035,1
24.569,1779427900401663680,1
24.574,1779427900406710326,1
24.580,1779427900411813847,1
24.585,1779427900416801577,1
24.589,1779427900421738849,1
24.595,1779427900427275198,1
24.599,1779427900431706143,1
24.604,1779427900436645166,1
24.609,1779427900441564355,1
24.614,1779427900446720083,1
24.620,1779427900451855103,1
24.624,1779427900456737543,1
24.629,1779427900461670440,1
24.634,1779427900466581755,1
24.639,1779427900471509111,1
24.644,1779427900476548757,1
24.649,1779427900481508196,1
24.655,1779427900486822297,1
24.659,1779427900491740611,1
24.664,1779427900496711716,1
24.669,1779427900501391159,1
24.674,1779427900506709051,1
24.679,1779427900511537242,1
24.684,1779427900516652137,1
24.689,1779427900521460494,1
24.694,1779427900526454641,1
24.699,1779427900531444705,1
24.704,1779427900536526934,1
24.709,1779427900541584955,1
24.714,1779427900546601559,1
24.720,1779427900552016576,1
24.724,1779427900556762517,1
24.730,1779427900562199117,1
24.734,1779427900566471689,1
24.739,1779427900571619543,1
24.744,1779427900576371609,1
24.749,1779427900581386755,1
24.754,1779427900586610441,1
24.759,1779427900591551797,1
24.764,1779427900596594359,1
24.769,1779427900601529590,1
24.774,1779427900606483779,1
24.779,1779427900611420177,1
24.784,1779427900616624321,1
24.789,1779427900621595718,1
24.795,1779427900627122150,1
24.799,1779427900631480763,1
24.804,1779427900636531492,1
24.809,1779427900641503764,1
24.814,1779427900646306288,1
24.819,1779427900651317935,1
24.824,1779427900656272707,1
24.829,1779427900661351436,1
24.834,1779427900666654745,1
24.839,1779427900671448520,1
24.844,1779427900676305293,1
24.849,1779427900681414063,1
24.855,1779427900687169742,1
24.859,1779427900691379607,1
24.864,1779427900696607376,1
24.870,1779427900701966101,1
24.874,1779427900706316256,1
24.879,1779427900711233696,1
24.884,1779427900716317966,1
24.889,1779427900721267197,1
24.894,1779427900726532007,1
24.899,1779427900731666443,1
24.904,1779427900736676048,1
24.909,1779427900741514739,1
24.914,1779427900746571885,1
24.920,1779427900752331064,1
24.924,1779427900756327723,1
24.930,1779427900762229525,1
24.934,1779427900766276933,1
24.939,1779427900771123790,1
24.944,1779427900776127562,1
24.949,1779427900781213291,1
24.954,1779427900786394102,1
24.959,1779427900791339541,1
24.964,1779427900796404562,1
24.969,1779427900801528498,1
24.974,1779427900806352022,1
24.979,1779427900811445043,1
24.984,1779427900816330108,1
24.989,1779427900821370045,1
24.994,1779427900826449066,1
24.999,1779427900831289215,1
25.004,1779427900836421610,1
25.009,1779427900841271383,1
25.014,1779427900846262613,1
25.019,1779427900851297301,1
25.024,1779427900855999202,1
25.029,1779427900861053723,1
25.034,1779427900866410990,1
25.039,1779427900871279138,1
25.044,1779427900876160703,1
25.049,1779427900881160975,1
25.054,1779427900886533117,1
25.059,1779427900891263892,1
25.064,1779427900896139915,1
25.069,1779427900901096729,1
25.074,1779427900906174874,1
25.079,1779427900911201687,1
25.084,1779427900916190001,1
25.089,1779427900921186773,1
25.094,1779427900926126962,1
25.099,1779427900931095734,1
25.104,1779427900936043214,1
25.109,1779427900940994195,1
25.114,1779427900946254338,1
25.121,1779427900952965214,1
25.124,1779427900956386422,1
25.129,1779427900961247279,1
25.134,1779427900966219842,1
25.139,1779427900971170531,1
25.144,1779427900975953222,1
25.149,1779427900981001035,1
25.154,1779427900985937432,1
25.159,1779427900990980870,1
25.164,1779427900995975600,1
25.169,1779427901001183536,1
25.174,1779427901006071809,1
25.179,1779427901011160163,1
25.184,1779427901016203601,1
25.189,1779427901021125707,1
25.194,1779427901026215519,1
25.199,1779427901031202666,1
25.204,1779427901036106105,1
25.209,1779427901041174626,1
25.214,1779427901045997567,1
25.219,1779427901051039546,1
25.224,1779427901056001318,1
25.229,1779427901061151505,1
25.234,1779427901066045028,1
25.239,1779427901071084674,1
25.244,1779427901076147653,1
25.249,1779427901081129550,1
25.254,1779427901086625649,1
25.259,1779427901091175593,1
25.264,1779427901096358154,1
25.269,1779427901100997638,1
25.274,1779427901105902244,1
25.279,1779427901110898724,1
25.284,1779427901115897538,1
25.289,1779427901121159431,1
25.294,1779427901126025829,1
25.299,1779427901131059934,1
25.304,1779427901136061956,1
25.309,1779427901141208642,1
25.314,1779427901146103915,1
25.319,1779427901151614014,1
25.324,1779427901156052542,1
25.329,1779427901161115230,1
25.334,1779427901165989795,1
25.339,1779427901171099440,1
25.344,1779427901175783257,1
25.348,1779427901180733363,1
25.354,1779427901185770093,1
25.359,1779427901190928446,1
25.364,1779427901195817885,1
25.369,1779427901200899823,1
25.374,1779427901205981760,1
25.379,1779427901210854867,1
25.384,1779427901215834430,1
25.389,1779427901221061324,1
25.394,1779427901225995388,1
25.399,1779427901230940244,1
25.404,1779427901235886558,1
25.409,1779427901241237992,1
25.414,1779427901245936975,1
25.419,1779427901251064412,1
25.424,1779427901255929061,1
25.429,1779427901260996123,1
25.434,1779427901265884979,1
25.439,1779427901270821085,1
25.443,1779427901275672609,1
25.449,1779427901280807629,1
25.454,1779427901285932732,1
25.459,1779427901290902671,1
25.464,1779427901295935317,1
25.469,1779427901300835257,1
25.473,1779427901305740738,1
25.479,1779427901310855341,1
25.484,1779427901315854738,1
25.488,1779427901320632763,1
25.494,1779427901325903114,1
25.499,1779427901330800720,1
25.504,1779427901335860200,1
25.508,1779427901340675057,1
25.514,1779427901345805702,1
25.520,1779427901352397579,1
25.524,1779427901355821995,1
25.529,1779427901360937974,1
25.534,1779427901365828580,1
25.539,1779427901370783644,1
25.544,1779427901375773416,1
25.549,1779427901380777187,1
25.554,1779427901385902874,1
25.559,1779427901390813314,1
25.564,1779427901395833418,1
25.569,1779427901400897564,1
25.574,1779427901405885586,1
25.579,1779427901410856983,1
25.583,1779427901415676715,1
25.589,1779427901420827777,1
25.593,1779427901425756008,1
25.599,1779427901430990193,1
25.604,1779427901436228462,1
25.608,1779427901440713365,1
25.613,1779427901445642762,1
25.619,1779427901450776032,1
25.624,1779427901455769304,1
25.628,1779427901460658160,1
25.634,1779427901465778306,1
25.638,1779427901470708286,1
25.643,1779427901475580810,1
25.648,1779427901480670914,1
25.654,1779427901486220970,1
25.658,1779427901490690123,1
25.664,1779427901495816393,1
25.669,1779427901501604155,1
25.674,1779427901505924560,1
25.679,1779427901510798834,1
25.683,1779427901515664940,1
25.689,1779427901520802877,1
25.694,1779427901525774566,1
25.698,1779427901530533340,1
25.703,1779427901535561028,1
25.708,1779427901540677965,1
25.713,1779427901545526280,1
25.718,1779427901550672092,1
25.723,1779427901555616364,1
25.728,1779427901560710551,1
25.734,1779427901565779364,1
25.738,1779427901570730928,1
25.743,1779427901575422912,1
25.748,1779427901580441558,1
25.753,1779427901585532829,1
25.758,1779427901590512100,1
25.763,1779427901595494872,1
25.768,1779427901600510894,1
25.773,1779427901605746829,1
25.778,1779427901610624602,1
25.783,1779427901615438793,1
25.788,1779427901620617854,1
25.793,1779427901625675000,1
25.798,1779427901630665064,1
25.803,1779427901635600586,1
25.808,1779427901640427902,1
25.813,1779427901645532880,1
25.818,1779427901650643984,1
25.823,1779427901655489674,1
25.828,1779427901660550028,1
25.833,1779427901665483509,1
25.838,1779427901670414073,1
25.843,1779427901675427761,1
25.848,1779427901680474699,1
25.853,1779427901685633344,1
25.858,1779427901690479034,1
25.863,1779427901695467639,1
25.870,1779427901702071475,1
25.873,1779427901705424142,1
25.878,1779427901710352956,1
25.883,1779427901715256687,1
25.888,1779427901720370124,1
25.893,1779427901725338604,1
25.898,1779427901730412667,1
25.903,1779427901735453188,1
25.908,1779427901740488751,1
25.913,1779427901745498939,1
25.918,1779427901750351921,1
25.923,1779427901755463316,1
25.928,1779427901760516670,1
25.933,1779427901765387735,1
25.938,1779427901770574380,1
25.943,1779427901775232822,1
25.948,1779427901780241844,1
25.953,1779427901785343031,1
25.958,1779427901790384427,1
25.963,1779427901795310033,1
25.968,1779427901800415887,1
25.973,1779427901805367450,1
25.978,1779427901810495179,1
25.983,1779427901815365660,1
25.988,1779427901820631637,1
25.993,1779427901825331496,1
25.998,1779427901830387767,1
26.003,1779427901835200791,1
26.008,1779427901840308978,1
26.013,1779427901845121710,1
26.018,1779427901850235147,1
26.023,1779427901855126337,1
26.028,1779427901860283523,1
26.033,1779427901865181421,1
26.038,1779427901870376815,1
26.043,1779427901875250797,1
26.048,1779427901880496357,1
26.053,1779427901885470004,1
26.059,1779427901890779355,1
26.063,1779427901895364299,1
26.068,1779427901900393737,1
26.073,1779427901905472174,1
26.078,1779427901910302698,1
26.083,1779427901915214887,1
26.088,1779427901920348449,1
26.093,1779427901925183639,1
26.098,1779427901930316326,1
26.103,1779427901935067809,1
26.108,1779427901940302870,1
26.113,1779427901945213309,1
26.118,1779427901950388578,1
26.123,1779427901955546931,1
26.128,1779427901960658618,1
26.133,1779427901965715764,1
26.138,1779427901970151376,1
26.143,1779427901975044316,1
26.148,1779427901980123337,1
26.153,1779427901985024151,1
26.158,1779427901990286628,1
26.163,1779427901995016820,1
26.168,1779427902000070466,1
26.173,1779427902005141028,1
26.178,1779427902010305214,1
26.183,1779427902015137197,1
26.188,1779427902020269883,1
26.193,1779427902025035658,1
26.198,1779427902030166594,1
26.203,1779427902035151991,1
26.209,1779427902041109793,1
26.213,1779427902045258408,1
26.218,1779427902050123057,1
26.223,1779427902055011330,1
26.228,1779427902060190099,1
26.233,1779427902065043956,1
26.238,1779427902070245767,1
26.243,1779427902075064624,1
26.248,1779427902079952605,1
26.253,1779427902085180958,1
26.258,1779427902090046189,1
26.263,1779427902095029253,1
26.268,1779427902100091065,1
26.273,1779427902105372792,1
26.278,1779427902110170941,1
26.283,1779427902115159838,1
26.288,1779427902120361065,1
26.293,1779427902125165339,1
26.298,1779427902129951822,1
26.303,1779427902135013926,1
26.308,1779427902140004281,1
26.313,1779427902144953512,1
26.318,1779427902150107782,1
26.323,1779427902155068679,1
26.328,1779427902160034243,1
26.333,1779427902165035681,1
26.338,1779427902170261992,1
26.343,1779427902174900309,1
